RANK,GAME,NOTES
20,Forza Horizon 4,
19,Yakuza 6,
18,Hollow Knight,
17,Mega Man 11,
16,Hitman 2,
15,Subnautica,
14,Dragon Ball FighterZ,
13,Dead Cells,
12,Astro Bot,
11,Red Dead Redemption 2,
10,F1 2018,
9,Return of the Obra Dinn,
8,Assassin's Creed Odyssey,
7,Super Smash Bros. Ultimate,
6,Into the Breach,
5,Marvel's Spider-Man,
4,Beat Saber,
3,God of War (2018),
2,Tetris Effect,
1,Celeste,
