RANK,GAME,NOTES
20,Telling Lies,
19,Remnant: From the Ashes,
18,Super Mario Maker 2,
17,Mortal Kombat 11,
16,Metro Exodus,
15,Tetris 99,
14,Dicey Dungeons,
13,Grindstone,
12,Hypnospace Outlaw,
11,Baba Is You,
10,Neo Cab,
9,Luigi's Mansion 3,
8,Wattam,
7,Outer Wilds,
6,Sayonara Wild Hearts,
5,The Outer Worlds,
4,Untitled Goose Game,
3,Apex Legends,
2,Disco Elysium,
1,Control,
