RANK,GAME,NOTES
20,The Swapper,
19,Plants vs. Zombies 2,
18,DmC: Devil May Cry,
17,Guacamelee,
16,Far Cry 3: Blood Dragon,
15,Dead Rising 3,
14,Gone Home,
13,Resogun,
12,XCOM: Enemy Within,
11,Tomb Raider (2013),
10,Towerfall Ascension,*Listed as Towerfall
9,BioShock Infinite,
8,Divekick,
7,The Stanley Parable,
6,Super Mario 3D World,
5,Antichamber,
4,Grand Theft Auto V,
3,Hearthstone,"*Released in 2014, but in beta in 2013"
2,The Last of Us,
1,"Papers, Please",
