RANK,GAME,NOTES
10,Need for Speed: Unbound,
9,Tunic,
8,Pokemon Legends: Arceus,
7,Sifu,
6,A Plague Tale: Requiem,
5,Pentiment,
4,Horizon: Forbidden West,
3,Vampire Survivors,
2,God of War: Ragnarok,
1,Elden Ring,
