RANK,GAME,NOTES
10,Dead Space 2,
9,L.A. Noire,
8,Shadows of the Damned,
7,Deus Ex: Human Revolution,
6,Gears of War 3,
5,Uncharted 3: Drake's Deception,
4,The Legend of Zelda: Skyward Sword,
3,The Elder Scrolls V: Skyrim,
2,Portal 2,
1,Batman: Arkham City,
