RANK,GAME,NOTES
10,Stranger of Paradise: Final Fantasy Origin,
9,Xenoblade Chronicles 3,
8,Neon White,
7,Tunic,
6,Grounded,
5,Pokemon Legends: Arceus,
4,Teenage Mutant Ninja Turtles: Shredder's Revenge,
3,Stray,
2,Elden Ring,
1,God of War: Ragnarok,
