RANK,GAME,NOTES
10,Psychonauts 2,
9,Inscryption,
8,It Takes Two,
7,Forza Horizon 5,
6,Life is Strange: True Colors,
5,Metroid Dread,
4,Returnal,
3,Resident Evil Village,
2,Deathloop,
1,Halo Infinite,
