RANK,GAME,NOTES
25,Oxenfree,
24,Superhot,
23,Owlboy,
22,Paper Mario: Color Splash,
21,Headlander,
20,The Witness,
19,Street Fighter V,
18,Dark Souls III,
17,Dead Rising 4,
16,Firewatch,
15,Gears of War 4,
14,The Last Guardian,
13,Deus Ex: Mankind Divided,
12,Inside,
11,The Division,
10,Hitman (2016),
9,Dishonored 2,
8,Watch Dogs 2,
7,Forza Horizon 3,
6,Battlefield 1,
5,Pokemon Sun and Moon,
4,Doom (2016),
3,Uncharted 4: A Thief's End,
2,Titanfall 2,
1,Overwatch,
