RANK,GAME,NOTES
10,Rocket League,*No number 9
8,Splatoon,*Tied with SOMA
8,SOMA,*Tied with Splatoon
7,Life is Strange,
6,Destiny: The Taken King,
5,Fallout 4,
4,Super Mario Maker,
3,Metal Gear Solid V: The Phantom Pain,
2,Bloodborne,
1,Her Story,
