RANK,GAME,NOTES
20,Dustforce,
19,Theatrhythm Final Fantasy,
18,FTL: Faster Than Light,
17,Mark of the Ninja,
16,Guild Wars 2,
15,Letterpress,
14,Uncharted: Golden Abyss,
13,Hotline Miami,
12,Super Hexagon,
11,Spec Ops: The Line,
10,Mass Effect 3,
9,Fez,
8,XCOM: Enemy Unknown,
7,Journey,
6,Spelunky,
5,Borderlands 2,
4,Far Cry 3,
3,New Super Mario Bros. U,
2,The Walking Dead,
1,Dishonored,
