RANK,GAME,NOTES
20,Death Stranding,
19,Baba Is You,
18,The Outer Worlds,
17,Sayonora Wild Hearts,
16,Horace,
15,Fire Emblem: Three Houses,
14,Sunless Skies,
13,Observation,
12,Hypnospace Outlaw,
11,Tetris 99,
10,Devil May Cry 5,
9,Untitled Goose Game,
8,Cadence of Hyrule,
7,Control,
6,Telling Lies,
5,Apex Legends,
4,Sekiro: Shadows Die Twice,
3,Resident Evil 2 Remake,
2,Disco Elysium,
1,Outer Wilds,
