RANK,GAME,NOTES
10,Mark of the Ninja,
9,Dragon's Dogma,
8,Mass Effect 3,
7,Persona 4,*Listed as Persona 4 Golden
6,FTL: Faster Than Light,
5,XCOM: Enemy Unknown,
4,Far Cry 3,
3,Journey,
2,Dishonored,
1,The Walking Dead,
