RANK,GAME,NOTES
25,Sine Mora,
24,Darksiders II,
23,Sleeping Dogs,
22,Spec Ops: The Line,
21,Transformers: Fall of Cybertron,
20,Tekken Tag Tournament 2,
19,Guild Wars 2,
18,Skullgirls,
17,Persona 4 Arena,
16,Max Payne 3,
15,The Witcher 2: Assassins of Kings,
14,Fez,
13,Mass Effect 3,
12,Madden NFL 13,
11,Diablo 3,
10,Dishonored,
9,Borderlands 2,
8,NBA 2K13,
7,Call of Duty: Black Ops 2,
6,Halo 4,
5,FIFA 13,
4,Assassin's Creed III,
3,Far Cry 3,
2,Journey,
1,The Walking Dead,
