RANK,GAME,NOTES
10,Fable,
9,Sly 2: Band of Thieves,
8,Grand Theft Auto: San Andreas,
7,Metal Gear Solid 3: Snake Eater,
6,Jak 3,
5,Paper Mario: The Thousand Year Door,
4,The Sims 2,
3,Shin Megami Tensei III: Nocturne,
2,Vampire The Masquerade: Bloodlines,
1,Half-Life 2,
