RANK,GAME,NOTES
10,Super Mario Sunshine,
9,Age of Mythology,
8,The Elder Scrolls III: Morrowind,
7,Grand Theft Auto: Vice City,
6,Sly Cooper and the Thievious Raccoonus,
5,Tom Clancy's Splinter Cell,
4,Metroid Fusion,
3,Ratchet & Clank,
2,Eternal Darkness: Sanity's Requiem,
1,Metroid Prime,
