RANK,GAME,NOTES
6,Resident Evil 2,
6,Unreal,
6,Crash Bandicoot: Warped,
6,1080 Snowboarding,
6,Star Wars: Rogue Squadron,
6,Mario Party,
6,NFL Blitz,
6,Radiant Silvergun,
6,Thief: The Dark Project,
6,Parasite Eve,
6,Xenogears,
6,Sonic Adventure,
